time,q_0,q_1,q_2,q_3,q_4,q_5,v_0,v_1,v_2,v_3,v_4,v_5
15.739999999999753,0.0011962796500035154,0.7166756904180529,0.6045429088758896,-0.029346066808817888,-0.04015478312299533,0.02432958988116745,1.579299735821046e-05,-2.4427445708098484e-07,6.24243247921984e-07,-4.931616819925128e-06,-6.58280776296414e-07,1.088052405224899e-06
15.759999999999753,0.0011965946070316708,0.7166756855464703,0.6045429213251472,-0.029346165159371825,-0.04015479625104044,0.024329611580185467,1.574785140777229e-05,-2.435791296665911e-07,6.224628806427955e-07,-4.917527696867771e-06,-6.564022554263737e-07,1.0849509008088997e-06
15.779999999999752,0.0011969086637219188,0.7166756806887535,0.604542933738897,-0.029346263228955997,-0.04015480934161608,0.02432963321732912,1.5702834512396096e-05,-2.428858416198249e-07,6.206874929119891e-07,-4.90347920862996e-06,-6.545287823059695e-07,1.0818571826268102e-06
15.799999999999752,0.0011972218226480548,0.7166756758448625,0.6045429461172367,-0.029346361018367385,-0.04015482239483584,0.024329654792771296,1.56579463067944e-05,-2.421945524236618e-07,6.189169850932127e-07,-4.889470569467334e-06,-6.5266098772411e-07,1.0787721087606032e-06
15.819999999999752,0.0011975340863764566,0.7166756710147583,0.6045429584602683,-0.029346458528410717,-0.04015483541079859,0.02432967630673375,1.5613186420096558e-05,-2.4150521157817335e-07,6.171515787970851e-07,-4.875502166572311e-06,-6.507981375600067e-07,1.0756981228386027e-06
15.839999999999751,0.0011978454574662076,0.7166756661984025,0.6045429707680933,-0.029346555759877452,-0.0401548483896198,0.02432969775931563,1.5568554487542782e-05,-2.408177902330484e-07,6.153912467858868e-07,-4.8615733367000355e-06,-6.489410607135374e-07,1.0726290939198431e-06
15.85999999999975,0.0011981559384690588,0.7166756613957571,0.6045429830408147,-0.029346652713568167,-0.04015486133139529,0.024329719150785075,1.552405014255893e-05,-2.4013227067363704e-07,6.13636067040769e-07,-4.847684535712963e-06,-6.470887744995315e-07,1.0695734723425658e-06
15.87999999999975,0.001198465531929474,0.7166756566067808,0.6045429952785263,-0.029346749390277364,-0.04015487423624214,0.024329740481245175,1.5479673020755377e-05,-2.394488168659545e-07,6.118855810387451e-07,-4.833835459938198e-06,-6.452423421604623e-07,1.0665230049928688e-06
15.89999999999975,0.001198774240384625,0.7166756518314361,0.604543007481331,-0.02934684579079355,-0.04015488710425446,0.024329761750909368,1.5435422757561567e-05,-2.387672334451991e-07,6.101402405295106e-07,-4.820025809244406e-06,-6.434006160143504e-07,1.063483209697647e-06
15.91999999999975,0.0011990820663644705,0.7166756470696848,0.6045430196493292,-0.029346941915903355,-0.04015489993554509,0.024329782959896396,1.5391298992271065e-05,-2.3808756587184187e-07,6.083999107967448e-07,-4.806255490212144e-06,-6.415645313973454e-07,1.0604493514973617e-06
