time,q_0,q_1,q_2,q_3,q_4,q_5,v_0,v_1,v_2,v_3,v_4,v_5
9.179999999999893,0.0020191406209959625,0.09043110385716369,0.09253614520473226,0.010191859886434989,0.16650805384332645,-1.1576690064658135,-0.0004242669478682589,-0.17779512979940754,0.1901548689531074,0.6669252109001725,2.7063732239740164,-11.03288293405505
9.199999999999893,0.0020054582136984278,0.0852437533594881,0.0969528243881974,0.02841790612206337,0.24094699837766748,-1.337074868310673,-0.0006841203648767493,-0.2593675248837797,0.2208339591732571,0.9113023117814191,3.721947226717051,-8.97029309224298
9.219999999999892,0.0019825864948231184,0.07817778971874143,0.10257316543373657,0.04385966854892884,0.30131882727303466,-1.3804982432575057,-0.0011435859437654643,-0.35329818203733343,0.2810170522769586,0.7720881213432734,3.0185914447683593,-2.1711687473416363
9.239999999999892,0.0019531989997874926,0.0692525747858405,0.10825130770593439,0.05428392995929433,0.33953993019533896,-1.300213401695457,-0.0014693747517812883,-0.4462607466450461,0.2839071136098912,0.5212130705182749,1.911055146115214,4.014242078102432
9.259999999999891,0.0019206854790684326,0.05907161767242747,0.11377689911088319,0.061423461727611324,0.3660885460910868,-1.2582584039945597,-0.001625676035952993,-0.5090478556706516,0.2762795702474401,0.35697658841584967,1.327430794787393,2.097749885044869
9.279999999999891,0.00188839765620037,0.04826720055245483,0.1171171464111121,0.04380875073702835,0.28740324794978356,-1.0265930102796554,-0.0016143911434031225,-0.5402208559986321,0.1670123650114448,-0.880735549529149,-3.9342649070651614,11.583269685745215
9.29999999999989,0.0018790348465291889,0.039178305085953116,0.11664188067040497,0.033561406409772225,0.24170555783168923,-0.8748014897603082,-0.00046814048355906294,-0.4544447733250854,-0.023763287035355823,-0.5123672163628061,-2.2848845059047154,7.589576025967357
9.31999999999989,0.001871724720971096,0.03246499840492043,0.11641290813563736,0.024914557828227067,0.198384601426343,-0.7390177471010516,-0.00036550627790464925,-0.33566533405163423,-0.011448626738380924,-0.4323424290772579,-2.1660478202673112,6.789187132962832
9.33999999999989,0.0018661922332756607,0.027697888101466128,0.11619155321728955,0.016983596220304275,0.16217132409769866,-0.6239109578613511,-0.00027662438477175417,-0.2383555151727152,-0.011067745917390216,-0.3965480803961396,-1.810663866432217,5.755339461985029
9.35999999999989,0.0018640180558235054,0.02450444924780093,0.11567252396728445,0.010088458072075191,0.13116926535844048,-0.5256425287644879,-0.000108708872607766,-0.15967194268325982,-0.025951462500255484,-0.3447569074114542,-1.5501029369629085,4.913421454843161
9.379999999999889,0.00186410094793447,0.022643623199670768,0.1148908143823388,0.004059032952915153,0.10480175799825467,-0.4420026685301057,4.144605548226396e-06,-0.09304130240650821,-0.039085479247282465,-0.3014712559580019,-1.3183753680092902,4.1819930117191095
9.399999999999888,0.0018660979714229273,0.021919588566899073,0.11392255309063748,-0.0012228567609250717,0.08232973307984306,-0.370761614432794,9.985117442287154e-05,-0.0362017316385848,-0.048413064585065876,-0.2640944856920112,-1.1236012459205804,3.5620527048655872
9.419999999999888,0.0018696828400171354,0.022149789777107156,0.11281038810104198,-0.0058492572971862574,0.06318776943960276,-0.3101119933758626,0.00017924342971040573,0.011510060510404145,-0.055608249479774996,-0.23132002681305927,-0.9570981820120154,3.0324810528465704
9.439999999999888,0.0018745737066891755,0.023169379745799516,0.11158464485498325,-0.00990410100141156,0.04688219139898448,-0.2584855298689661,0.00024454333360200193,0.05097949843461794,-0.061287162302936266,-0.20274218521126508,-0.815278902030914,2.5813231753448225
9.459999999999887,0.0018805279985879373,0.024833105605565974,0.11027241412603098,-0.013462214944976512,0.032992958272943115,-0.21454635756790322,0.0002977145949380828,0.08318629298832293,-0.06561153644761325,-0.17790569717824758,-0.6944616563020682,2.196958615053145
9.479999999999887,0.001887339005760329,0.027013699673921757,0.10889803543688763,-0.016589316263762106,0.021161180481331972,-0.17715324059139517,0.00034055035861959556,0.10902970341778923,-0.06871893445716762,-0.1563550659392797,-0.5915888895805571,1.8696558488254018
9.499999999999886,0.0018948301045039419,0.029600001260193694,0.10748269479377325,-0.01934253836472709,0.011081162850576354,-0.14533315552574663,0.0003745549371806365,0.1293150793135969,-0.07076703215571883,-0.13766110504824935,-0.5040008815377809,1.591004253282427
9.519999999999886,0.0019028496265848425,0.03249542092101683,0.10604471773517168,-0.021771352686763362,0.0024924977402730458,-0.11825675937452275,0.00040097610404502953,0.14477098304115676,-0.07189885293007837,-0.12144071610181353,-0.4294332555151654,1.3538198075611942
